Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
tɕe nɯ qaʑo nɯnɯ qibashi jin bajiushi jin jamar apɯtu tɕ	tɕe nɯ qaʑo nɯnɯ tɕhipa shi ci  baju shiji nɯ jamar apɯtu tɕe	['tɕe', 'nɯ', 'qaʑo', 'nɯnɯ', 'qibashi', 'jin', 'bajiushi', 'jin', 'jamar', 'apɯtu', 'tɕ']	['tɕe', 'nɯ', 'qaʑo', 'nɯnɯ', 'tɕhipa', 'shi', 'ci', '', 'baju', 'shiji', 'nɯ', 'jamar', 'apɯtu', 'tɕe']	3	0.8547008547008547	[1.0, 1.0, 1.0, 1.0, 0.3076923076923077, 0.3333333333333333, 0.2, 0.0, 0.2222222222222222, 0.0, 0.0]	0.4602952602952603
nɤʑo aʑo kɯ tɯtatɯt tɯtɤtɯta nɯ tɤste tɕe tɕendɤr	nɤʑo aʑo kɯ tɯta ta nɯ tɤste tɕe tɕendɤre	['nɤʑo', 'aʑo', 'kɯ', 'tɯtatɯt', 'tɯtɤtɯta', 'nɯ', 'tɤste', 'tɕe', 'tɕendɤr']	['nɤʑo', 'aʑo', 'kɯ', 'tɯta', 'ta', 'nɯ', 'tɤste', 'tɕe', 'tɕendɤre']	0	0.8888888888888888	[1.0, 1.0, 1.0, 0.7272727272727273, 0.4, 1.0, 1.0, 1.0, 0.9333333333333333]	0.8956228956228957
tɕendɤre ɯʑo kɯ tshitsuku ɲɤndɯn tɕe khɤndɯn ra ɲɤβzu tɕe tɕendɤre nɤkinɯ iɕqha n	tɕendɤre ɯʑo kɯtshi tsuku ɲɤndɯn tɕe khɤndɯn ra ɲɤβzu tɕe tɕendɤre nɤkinɯ iɕqha nɯ	['tɕendɤre', 'ɯʑo', 'kɯ', 'tshitsuku', 'ɲɤndɯn', 'tɕe', 'khɤndɯn', 'ra', 'ɲɤβzu', 'tɕe', 'tɕendɤre', 'nɤkinɯ', 'iɕqha', 'n']	['tɕendɤre', 'ɯʑo', 'kɯtshi', 'tsuku', 'ɲɤndɯn', 'tɕe', 'khɤndɯn', 'ra', 'ɲɤβzu', 'tɕe', 'tɕendɤre', 'nɤkinɯ', 'iɕqha', 'nɯ']	0	0.9815950920245399	[1.0, 1.0, 0.5, 0.7142857142857143, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666]	0.9200680272108843
kɯmaʁ tɯrme ɯxso tɯrme ra nɯtɕhaʁra pjɤŋ	kɯmaʁ tɯrme ɯxso tɯrme ra nɯtɕhaʁra pjɤŋu	['kɯmaʁ', 'tɯrme', 'ɯxso', 'tɯrme', 'ra', 'nɯtɕhaʁra', 'pjɤŋ']	['kɯmaʁ', 'tɯrme', 'ɯxso', 'tɯrme', 'ra', 'nɯtɕhaʁra', 'pjɤŋu']	0	0.9876543209876543	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888]	0.9841269841269841
tɕe tówɣzrɤŋgat tɕe tɕendɤre nɯnɯ kɯ iɕqha nɯ  tɯci tɯtɤste tork	tɕe tozraŋga tɕe tɕendɤre nɯnɯ kɯ iɕqha nɯ tɯci tɯtɤste toto ti	['tɕe', 'tówɣzrɤŋgat', 'tɕe', 'tɕendɤre', 'nɯnɯ', 'kɯ', 'iɕqha', 'nɯ', '', 'tɯci', 'tɯtɤste', 'tork']	['tɕe', 'tozraŋga', 'tɕe', 'tɕendɤre', 'nɯnɯ', 'kɯ', 'iɕqha', 'nɯ', 'tɯci', 'tɯtɤste', 'toto', 'ti']	0	0.890625	[1.0, 0.7, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.36363636363636365, 0.36363636363636365, 0.3333333333333333]	0.7300505050505051
tɕe nɤki nɯ ɯfso tɕe tɕendɤre li nɯ pjɤfse ɲɯŋu tɕendɤre iɕqha nɯ iɕqha nɯ nɤkin	tɕe nɤki nɯ ɯfso tɕe tɕendɤre li nɯ pjɤfse ɲɯŋu tɕe tɕendɤre iɕqha nɯ iɕqha nɯ nɤkinɯ	['tɕe', 'nɤki', 'nɯ', 'ɯfso', 'tɕe', 'tɕendɤre', 'li', 'nɯ', 'pjɤfse', 'ɲɯŋu', 'tɕendɤre', 'iɕqha', 'nɯ', 'iɕqha', 'nɯ', 'nɤkin']	['tɕe', 'nɤki', 'nɯ', 'ɯfso', 'tɕe', 'tɕendɤre', 'li', 'nɯ', 'pjɤfse', 'ɲɯŋu', 'tɕe', 'tɕendɤre', 'iɕqha', 'nɯ', 'iɕqha', 'nɯ', 'nɤkinɯ']	1	0.9696969696969697	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5454545454545454, 0.15384615384615385, 0.0, 0.0, 0.0, 0.2857142857142857]	0.6865634365634365
tɕe nɯ kɯfse tuntɕhoznɯ ɲɯŋ	tɕe nɯ kɯfse tuntɕhoznɯ ɲɯŋu	['tɕe', 'nɯ', 'kɯfse', 'tuntɕhoznɯ', 'ɲɯŋ']	['tɕe', 'nɯ', 'kɯfse', 'tuntɕhoznɯ', 'ɲɯŋu']	0	0.9818181818181818	[1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	0.9714285714285714
ma sɤznɤrɯre kɯ ʑo jonɯɕe	ma sɤz znɤrɯre kɯ ʑo jonɯɕe	['ma', 'sɤznɤrɯre', 'kɯ', 'ʑo', 'jonɯɕe']	['ma', 'sɤz', 'znɤrɯre', 'kɯ', 'ʑo', 'jonɯɕe']	1	0.9615384615384616	[1.0, 0.5, 0.2222222222222222, 0.0, 0.25]	0.39444444444444443
aʑo nɤki tɤɕime ci ŋua ri koŋla ʑo tɤɕime ŋua tot	aʑo nɤki tɤɕime ci ŋua ri koŋla ʑo tɤɕime ŋua toti	['aʑo', 'nɤki', 'tɤɕime', 'ci', 'ŋua', 'ri', 'koŋla', 'ʑo', 'tɤɕime', 'ŋua', 'tot']	['aʑo', 'nɤki', 'tɤɕime', 'ci', 'ŋua', 'ri', 'koŋla', 'ʑo', 'tɤɕime', 'ŋua', 'toti']	0	0.98989898989899	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	0.987012987012987
nɯreri praʁ ɯŋgɯ ri tʂu tukɯɣi ra tɕ	nɯreri praʁ ɯŋgɯ ri tʂu tukɯɣi ra tɕe	['nɯreri', 'praʁ', 'ɯŋgɯ', 'ri', 'tʂu', 'tukɯɣi', 'ra', 'tɕ']	['nɯreri', 'praʁ', 'ɯŋgɯ', 'ri', 'tʂu', 'tukɯɣi', 'ra', 'tɕe']	0	0.9863013698630136	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8]	0.975
tɕe tɯrmɯ kɤɣe jamar tɕe tɕendɤr	tɕe tɯrmɯ kɤɣe jamar tɕe tɕendɤre	['tɕe', 'tɯrmɯ', 'kɤɣe', 'jamar', 'tɕe', 'tɕendɤr']	['tɕe', 'tɯrmɯ', 'kɤɣe', 'jamar', 'tɕe', 'tɕendɤre']	0	0.9846153846153847	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9333333333333333]	0.9888888888888889
arŋ	arŋi	['arŋ']	['arŋi']	0	0.8571428571428571	[0.8571428571428571]	0.8571428571428571
tɕe mɯntoʁ mɤʑɯ kɯmpɕɤr ɲɯtɯɤpanɯ ɕti toti ɲɯŋ	tɕe mɯntoʁ mɤʑɯ ʑo kɯmpɕɤr ɲɯtɤpanɯ ɕti toti ɲɯŋu	['tɕe', 'mɯntoʁ', 'mɤʑɯ', 'kɯmpɕɤr', 'ɲɯtɯɤpanɯ', 'ɕti', 'toti', 'ɲɯŋ']	['tɕe', 'mɯntoʁ', 'mɤʑɯ', 'ʑo', 'kɯmpɕɤr', 'ɲɯtɤpanɯ', 'ɕti', 'toti', 'ɲɯŋu']	1	0.9473684210526315	[1.0, 1.0, 1.0, 0.0, 0.25, 0.18181818181818182, 0.5714285714285714, 0.0]	0.5004058441558441
tɕendɤre kɯki tɤtɕɯ ki kɯ nɯnɯ wuma ʑo nɯnɯ pɯkɤnɤtsɯ nɯnɯ nɤkinɯ nɤkinɯ tosɯsaχsɤl ɕti ndɤre	tɕendɤre kɯki tɤtɕɯ kɯ kɯ nɯnɯ wuma ʑo nɯnɯ pɯkɤnɤtsɯ nɯnɯ nɤkinɯ nɤkinɯ tossaχsɤl ɕti ndɤre	['tɕendɤre', 'kɯki', 'tɤtɕɯ', 'ki', 'kɯ', 'nɯnɯ', 'wuma', 'ʑo', 'nɯnɯ', 'pɯkɤnɤtsɯ', 'nɯnɯ', 'nɤkinɯ', 'nɤkinɯ', 'tosɯsaχsɤl', 'ɕti', 'ndɤre']	['tɕendɤre', 'kɯki', 'tɤtɕɯ', 'kɯ', 'kɯ', 'nɯnɯ', 'wuma', 'ʑo', 'nɯnɯ', 'pɯkɤnɤtsɯ', 'nɯnɯ', 'nɤkinɯ', 'nɤkinɯ', 'tossaχsɤl', 'ɕti', 'ndɤre']	0	0.9837837837837838	[1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9473684210526315, 1.0, 1.0]	0.9654605263157895
ɯzwa ɯʑoz ɯci ɯʑoz kɯfse ɲɯɤrɤmgrɯndɯr ŋ	ɯzwa ɯʑoz ɯci ɯʑoz kɯfse ɲɯɤrɤmgrɯndɯr m	['ɯzwa', 'ɯʑoz', 'ɯci', 'ɯʑoz', 'kɯfse', 'ɲɯɤrɤmgrɯndɯr', 'ŋ']	['ɯzwa', 'ɯʑoz', 'ɯci', 'ɯʑoz', 'kɯfse', 'ɲɯɤrɤmgrɯndɯr', 'm']	0	0.975	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]	0.8571428571428571
kɯki nɯ ma aʑo fɕata me tɕe kɯki aʑo ɕkom tumtshia ki ɣɯ ɯχpi ci pjɯfɕata tot	nɯ ma aʑo fɕata me tɕe kɯki aʑo ɕkom tumtshia kɯ ɣɤχpi ci pjɯfɕata toti	['kɯki', 'nɯ', 'ma', 'aʑo', 'fɕata', 'me', 'tɕe', 'kɯki', 'aʑo', 'ɕkom', 'tumtshia', 'ki', 'ɣɯ', 'ɯχpi', 'ci', 'pjɯfɕata', 'tot']	['nɯ', 'ma', 'aʑo', 'fɕata', 'me', 'tɕe', 'kɯki', 'aʑo', 'ɕkom', 'tumtshia', 'kɯ', 'ɣɤχpi', 'ci', 'pjɯfɕata', 'toti']	-2	0.918918918918919	[0.3333333333333333, 0.0, 0.4, 0.25, 0.0, 0.4, 0.0, 0.0, 0.2857142857142857, 0.16666666666666666, 0.0, 0.2857142857142857, 0.0, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0]	0.15420168067226891
tɕe nɤkinɯ iɕqh	tɕe nɤkinɯ iɕqha	['tɕe', 'nɤkinɯ', 'iɕqh']	['tɕe', 'nɤkinɯ', 'iɕqha']	0	0.967741935483871	[1.0, 1.0, 0.8888888888888888]	0.9629629629629629
qachɣa nɯnɯ qachɣa ɣɯ ɯndʐi nɯnɯ nɤkin	chɣa nɯnɯ qachɣa ɣɯ ɯndʐi nɯnɯ ɤki	['qachɣa', 'nɯnɯ', 'qachɣa', 'ɣɯ', 'ɯndʐi', 'nɯnɯ', 'nɤkin']	['chɣa', 'nɯnɯ', 'qachɣa', 'ɣɯ', 'ɯndʐi', 'nɯnɯ', 'ɤki']	0	0.9444444444444444	[0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75]	0.9357142857142857
mɯpjɤnɯtso tɕe tɕe	mɯpjɤnɯtso tɕe ɕe aie	['mɯpjɤnɯtso', 'tɕe', 'tɕe']	['mɯpjɤnɯtso', 'tɕe', 'ɕe', 'aie']	1	0.8717948717948718	[1.0, 1.0, 0.8]	0.9333333333333333
nɯ ɕkrɤz ʁɟa ʑo sɯŋgɯ ŋu tɕ	nɯ ɕkrɤz ʁɟa ʑo sɯŋgɯ ŋu tɕe	['nɯ', 'ɕkrɤz', 'ʁɟa', 'ʑo', 'sɯŋgɯ', 'ŋu', 'tɕ']	['nɯ', 'ɕkrɤz', 'ʁɟa', 'ʑo', 'sɯŋgɯ', 'ŋu', 'tɕe']	0	0.9818181818181818	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8]	0.9714285714285714
tɕe prɤm pjɯ́wɣlɤt qhae tɕe qartsɯ tɕe paʁndza nɯnɯ stoʁ ɯβɣi nɯ ŋ	tɕe ɯprɤm pjɯ́wɣlɤt qhe tɕe qartsɯ tɕe paʁndza nɯ stoʁ ɯβɣi nɯ ŋu	['tɕe', 'prɤm', 'pjɯ́wɣlɤt', 'qhae', 'tɕe', 'qartsɯ', 'tɕe', 'paʁndza', 'nɯnɯ', 'stoʁ', 'ɯβɣi', 'nɯ', 'ŋ']	['tɕe', 'ɯprɤm', 'pjɯ́wɣlɤt', 'qhe', 'tɕe', 'qartsɯ', 'tɕe', 'paʁndza', 'nɯ', 'stoʁ', 'ɯβɣi', 'nɯ', 'ŋu']	0	0.9618320610687023	[1.0, 0.8888888888888888, 1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 0.6666666666666666]	0.9291819291819292
tɕe nɯ toʁde tɤnɯna tɕe tɕe li kɤndza ra khro tondza tɕe tɕendɤr	tɕe nɯ toʁde tonɯna tɕe tɕe li kɤndza ra khro tondza tɕe tɕendɤre	['tɕe', 'nɯ', 'toʁde', 'tɤnɯna', 'tɕe', 'tɕe', 'li', 'kɤndza', 'ra', 'khro', 'tondza', 'tɕe', 'tɕendɤr']	['tɕe', 'nɯ', 'toʁde', 'tonɯna', 'tɕe', 'tɕe', 'li', 'kɤndza', 'ra', 'khro', 'tondza', 'tɕe', 'tɕendɤre']	0	0.9767441860465116	[1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9333333333333333]	0.982051282051282
ɯʑo kɯ iɕqha χɕɤlkɯm nɯtɕu juru tɕe tɕendɤr	ɯʑo kɯ iɕqha χɕɤl kɯm nɯtɕu juru tɕe tɕendɤre	['ɯʑo', 'kɯ', 'iɕqha', 'χɕɤlkɯm', 'nɯtɕu', 'juru', 'tɕe', 'tɕendɤr']	['ɯʑo', 'kɯ', 'iɕqha', 'χɕɤl', 'kɯm', 'nɯtɕu', 'juru', 'tɕe', 'tɕendɤre']	1	0.9772727272727273	[1.0, 1.0, 1.0, 0.7272727272727273, 0.25, 0.2222222222222222, 0.0, 0.6]	0.5999368686868687
ɯtɯjpum ɯtɯrɲɟi ɲɯsaχaʁ ʑo tɕ	ɯtɯjpum ɯtɯrɲɟi ɲɯsaχaʁ ʑo tɕe	['ɯtɯjpum', 'ɯtɯrɲɟi', 'ɲɯsaχaʁ', 'ʑo', 'tɕ']	['ɯtɯjpum', 'ɯtɯrɲɟi', 'ɲɯsaχaʁ', 'ʑo', 'tɕe']	0	0.9830508474576272	[1.0, 1.0, 1.0, 1.0, 0.8]	0.96
tɕe nɯnɯ ma zoŋzoŋ ʑo pa tɕe tɕe nɯnɯ ɕkɤzoŋzoŋ tukɯti ŋ	tɕe nɯnɯ ma zoŋzoŋ ʑo pa tɕe ɕe nɯnɯ ɕkɤzɯŋzaŋ tukɯti ŋu	['tɕe', 'nɯnɯ', 'ma', 'zoŋzoŋ', 'ʑo', 'pa', 'tɕe', 'tɕe', 'nɯnɯ', 'ɕkɤzoŋzoŋ', 'tukɯti', 'ŋ']	['tɕe', 'nɯnɯ', 'ma', 'zoŋzoŋ', 'ʑo', 'pa', 'tɕe', 'ɕe', 'nɯnɯ', 'ɕkɤzɯŋzaŋ', 'tukɯti', 'ŋu']	0	0.9464285714285714	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 1.0, 0.7777777777777778, 1.0, 0.6666666666666666]	0.937037037037037
mtha ɯndɤcu ri woχco kɤti ci tu tɕe nɯ tɯji ɯrm	ɯmtha ɯlɤcu ri wo ɯχco kɤti ci tu tɕe nɯ	['mtha', 'ɯndɤcu', 'ri', 'woχco', 'kɤti', 'ci', 'tu', 'tɕe', 'nɯ', 'tɯji', 'ɯrm']	['ɯmtha', 'ɯlɤcu', 'ri', 'wo', 'ɯχco', 'kɤti', 'ci', 'tu', 'tɕe', 'nɯ']	-1	0.8275862068965517	[0.8888888888888888, 0.7272727272727273, 1.0, 0.5714285714285714, 0.0, 0.3333333333333333, 0.0, 0.4, 0.0, 0.3333333333333333, 0.0]	0.38675062311425945
kɯxtɕi nɯnɯ alibaba pjɤrm	kɯxtɕi nɯnɯ alibapa pjɤrmi	['kɯxtɕi', 'nɯnɯ', 'alibaba', 'pjɤrm']	['kɯxtɕi', 'nɯnɯ', 'alibapa', 'pjɤrmi']	0	0.9411764705882353	[1.0, 1.0, 0.8571428571428571, 0.9090909090909091]	0.9415584415584415
tɕe ɯxtɤpa cho ɯmi ɯjaʁ ɯŋgɯchu nɯra ɲɯwɣru	tɕe xtɤpa cho ɯmi ɯjaʁ ɯŋgɯchu nɯra ɲɯwɣrum	['tɕe', 'ɯxtɤpa', 'cho', 'ɯmi', 'ɯjaʁ', 'ɯŋgɯchu', 'nɯra', 'ɲɯwɣru']	['tɕe', 'xtɤpa', 'cho', 'ɯmi', 'ɯjaʁ', 'ɯŋgɯchu', 'nɯra', 'ɲɯwɣrum']	0	0.9767441860465116	[1.0, 0.9090909090909091, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231]	0.9790209790209791
tɕendɤre ɯpɕi ɬoʁ ʑo pɯŋu tɕe tɕendɤre lɯlu kɯ nɯɕɯmɯma ʑo kówɣnd	tɕendɤre ɯpɕiɬoʁ ʑo pɯpɯŋu tɕe tɕendɤre lɯlu kɯnɯɕɯmɯma ʑo koɣndo	['tɕendɤre', 'ɯpɕi', 'ɬoʁ', 'ʑo', 'pɯŋu', 'tɕe', 'tɕendɤre', 'lɯlu', 'kɯ', 'nɯɕɯmɯma', 'ʑo', 'kówɣnd']	['tɕendɤre', 'ɯpɕiɬoʁ', 'ʑo', 'pɯpɯŋu', 'tɕe', 'tɕendɤre', 'lɯlu', 'kɯnɯɕɯmɯma', 'ʑo', 'koɣndo']	-2	0.9465648854961832	[1.0, 0.7272727272727273, 0.4, 0.0, 0.0, 0.5454545454545454, 0.0, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0, 0.0]	0.24653679653679653
aʑo kutɕu kɯki kɤntɕhaʁ ɯŋgɯ kɯ kuŋkea tɕ	aʑo kutɕu kɯki kɤntɕhaʁ ɯŋgɯ ki kɯŋkea tɕe kɯ	['aʑo', 'kutɕu', 'kɯki', 'kɤntɕhaʁ', 'ɯŋgɯ', 'kɯ', 'kuŋkea', 'tɕ']	['aʑo', 'kutɕu', 'kɯki', 'kɤntɕhaʁ', 'ɯŋgɯ', 'ki', 'kɯŋkea', 'tɕe', 'kɯ']	1	0.9069767441860465	[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.8333333333333334, 0.8]	0.8916666666666667
tɯrme ra tɯrme ra tsuku kɯdɤn kɯ ʑo maka tukɤnɤjoʁjoʁ tukɤfstɤt nɯ ɲɯrganɯ ma khramba pɯnnɯŋu kɯnɤ	tɯrme ra tɯrme ra tsuku kɯdɤn kɯ ʑo maka tukɤnɤjoʁjoʁ tukɤstɤn nɯ ɲɯrganɯ ma khramba pɯnɯŋu kɯnɤ	['tɯrme', 'ra', 'tɯrme', 'ra', 'tsuku', 'kɯdɤn', 'kɯ', 'ʑo', 'maka', 'tukɤnɤjoʁjoʁ', 'tukɤfstɤt', 'nɯ', 'ɲɯrganɯ', 'ma', 'khramba', 'pɯnnɯŋu', 'kɯnɤ']	['tɯrme', 'ra', 'tɯrme', 'ra', 'tsuku', 'kɯdɤn', 'kɯ', 'ʑo', 'maka', 'tukɤnɤjoʁjoʁ', 'tukɤstɤn', 'nɯ', 'ɲɯrganɯ', 'ma', 'khramba', 'pɯnɯŋu', 'kɯnɤ']	0	0.979381443298969	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8235294117647058, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231, 1.0]	0.9850944902848017
tɕendɤre to tɤmu nɯ kɯ tɤtʂu nɯ tu nɤkinɯ iɕqha nɯ ɯthoʁ nɯtɕu thɤlwa tɯspra tomɟa tɕe nɤkinɯ	tɕendɤre tɤmun kɯ tɤtʂu nɯ nɤkinɯ iɕqha nɯ ɯthoʁ nɯ tɕe thɤlwa tɯsprat tomɟa tɕe nɤkinɯ	['tɕendɤre', 'to', 'tɤmu', 'nɯ', 'kɯ', 'tɤtʂu', 'nɯ', 'tu', 'nɤkinɯ', 'iɕqha', 'nɯ', 'ɯthoʁ', 'nɯtɕu', 'thɤlwa', 'tɯspra', 'tomɟa', 'tɕe', 'nɤkinɯ']	['tɕendɤre', 'tɤmun', 'kɯ', 'tɤtʂu', 'nɯ', 'nɤkinɯ', 'iɕqha', 'nɯ', 'ɯthoʁ', 'nɯ', 'tɕe', 'thɤlwa', 'tɯsprat', 'tomɟa', 'tɕe', 'nɤkinɯ']	-2	0.9333333333333333	[1.0, 0.2857142857142857, 0.0, 0.0, 0.5, 0.18181818181818182, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.36363636363636365, 0.3333333333333333, 0.36363636363636365, 0.2222222222222222, 0.0, 0.0, 0.0]	0.19067660734327402
nɯ ɯŋgɯ kurɤʑi ɲɯsɯsɤm tot	nɯ ɯŋgɯ kurɤʑi ɲɯsɯsɤm toti	['nɯ', 'ɯŋgɯ', 'kurɤʑi', 'ɲɯsɯsɤm', 'tot']	['nɯ', 'ɯŋgɯ', 'kurɤʑi', 'ɲɯsɯsɤm', 'toti']	0	0.9811320754716981	[1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	0.9714285714285714
mɯɕɯku kɤti nɯnɯ nɯ praʁwɯ ɯlɤcu	mɯɕɯku kɤti nɯ nɯnɯ praʁβɯlɤcu	['mɯɕɯku', 'kɤti', 'nɯnɯ', 'nɯ', 'praʁwɯ', 'ɯlɤcu']	['mɯɕɯku', 'kɤti', 'nɯ', 'nɯnɯ', 'praʁβɯlɤcu']	-1	0.9032258064516129	[1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.625, 0.0]	0.6597222222222222
tɕendɤre nɯ kɯfse pjɤŋu tɕ	tɕendɤre nɯ kɯfse pjɤŋu tɕe	['tɕendɤre', 'nɯ', 'kɯfse', 'pjɤŋu', 'tɕ']	['tɕendɤre', 'nɯ', 'kɯfse', 'pjɤŋu', 'tɕe']	0	0.9811320754716981	[1.0, 1.0, 1.0, 1.0, 0.8]	0.96
ɕtuɣɤŋoʁ mɤjɤɣ tot	ɕtuɣɤŋoʁ mɤjɤɣ i	['ɕtuɣɤŋoʁ', 'mɤjɤɣ', 'tot']	['ɕtuɣɤŋoʁ', 'mɤjɤɣ', 'i']	0	0.8823529411764706	[1.0, 1.0, 0.0]	0.6666666666666666
nɯ kɯ tɕhi tatɯt ʑo nɯnɯ iɕqha tɤru ɯtɕɯ nɯ kɯ kusɤŋɤm pjɤŋ	nɯ kɯ tɕhi tatɯtɯt ʑo nɯnɯ iɕqha tɤrutɕɯ nɯ kɯ kusɤŋɤm pjɤŋu	['nɯ', 'kɯ', 'tɕhi', 'tatɯt', 'ʑo', 'nɯnɯ', 'iɕqha', 'tɤru', 'ɯtɕɯ', 'nɯ', 'kɯ', 'kusɤŋɤm', 'pjɤŋ']	['nɯ', 'kɯ', 'tɕhi', 'tatɯtɯt', 'ʑo', 'nɯnɯ', 'iɕqha', 'tɤrutɕɯ', 'nɯ', 'kɯ', 'kusɤŋɤm', 'pjɤŋu']	-1	0.957983193277311	[1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 0.7272727272727273, 0.3333333333333333, 0.5, 0.2222222222222222, 0.3333333333333333, 0.0]	0.6884226884226884
nɯnɯ tɕe nɤkinɯ ɯŋgɯ nɯtɕu βʑɯ ci pjɤ pjɤrɤʑ	nɯnɯ tɕe nɤkinɯ ɯŋgɯ nɯ tɕu ʑɯ ci pjɤ pjɤrɤʑi	['nɯnɯ', 'tɕe', 'nɤkinɯ', 'ɯŋgɯ', 'nɯtɕu', 'βʑɯ', 'ci', 'pjɤ', 'pjɤrɤʑ']	['nɯnɯ', 'tɕe', 'nɤkinɯ', 'ɯŋgɯ', 'nɯ', 'tɕu', 'ʑɯ', 'ci', 'pjɤ', 'pjɤrɤʑi']	1	0.9662921348314607	[1.0, 1.0, 1.0, 1.0, 0.5714285714285714, 0.0, 0.0, 0.0, 0.6666666666666666]	0.582010582010582
tɕendɤre iɕqha nɯ tɕeri tɕe iɕqha chake nɯ kɯ	tɕendɤre iɕqha nɯ tɕeri tɕe iɕqha chake nɯ kɯ	['tɕendɤre', 'iɕqha', 'nɯ', 'tɕeri', 'tɕe', 'iɕqha', 'chake', 'nɯ', 'kɯ']	['tɕendɤre', 'iɕqha', 'nɯ', 'tɕeri', 'tɕe', 'iɕqha', 'chake', 'nɯ', 'kɯ']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
api ra tɯrme ra ɲɯ́wɣsɤβzu kɯcha kɯɣe ɲɯsɯsɤm chɯnɯzdɯɣ pjɤŋ	api ra tɯrme ɲɯ́wɣsɤβzu kɯcha kɯɣe ɲɯsɯsɤm chɯnɯzdɯɣ pjɤŋu	['api', 'ra', 'tɯrme', 'ra', 'ɲɯ́wɣsɤβzu', 'kɯcha', 'kɯɣe', 'ɲɯsɯsɤm', 'chɯnɯzdɯɣ', 'pjɤŋ']	['api', 'ra', 'tɯrme', 'ɲɯ́wɣsɤβzu', 'kɯcha', 'kɯɣe', 'ɲɯsɯsɤm', 'chɯnɯzdɯɣ', 'pjɤŋu']	-1	0.9661016949152542	[1.0, 1.0, 1.0, 0.0, 0.13333333333333333, 0.4444444444444444, 0.18181818181818182, 0.25, 0.0, 0.0]	0.40095959595959596
sqamŋutɯrpa jama	sqamŋu tɯrpa jamarz	['sqamŋutɯrpa', 'jama']	['sqamŋu', 'tɯrpa', 'jamarz']	1	0.9142857142857143	[0.7058823529411765, 0.2222222222222222]	0.46405228758169936
li ɯʁɤri nɯ tɕu chɯ́wɣtsɯm chɯ́wɣlɤt tɕe	li ɯʁɤri nɯtɕu chɯ́wɣtsɯm chɯ́wɣlɤt tɕe	['li', 'ɯʁɤri', 'nɯ', 'tɕu', 'chɯ́wɣtsɯm', 'chɯ́wɣlɤt', 'tɕe']	['li', 'ɯʁɤri', 'nɯtɕu', 'chɯ́wɣtsɯm', 'chɯ́wɣlɤt', 'tɕe']	-1	0.9873417721518988	[1.0, 1.0, 0.5714285714285714, 0.15384615384615385, 0.7368421052631579, 0.16666666666666666, 0.0]	0.5183976424577929
tɕendɤre rɟɤlpu nɯ nɤki xinbada ɯkɯrtoʁ joɣi tɕ	tɕendɤre rɟɤlpu nɯ nɤki xinbada ɯkɯrtoʁ joɣi tɕe	['tɕendɤre', 'rɟɤlpu', 'nɯ', 'nɤki', 'xinbada', 'ɯkɯrtoʁ', 'joɣi', 'tɕ']	['tɕendɤre', 'rɟɤlpu', 'nɯ', 'nɤki', 'xinbada', 'ɯkɯrtoʁ', 'joɣi', 'tɕe']	0	0.9894736842105263	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8]	0.975
