Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
tʰi˩˥ ʈʂʰɯ˧gi˧se˥dʑo˩ tʰi˩˥ go˧mi˧ʈʂʰɯ˧ le˧ʂɯ˧ ɑ	tʰi˩˥ ʈʂʰɯ˧gi˧se˥dʑo˩ tʰi˩˥ go˧mi˧ʈʂʰɯ˧ le˧ʂɯ˧ õ	['tʰi˩˥', 'ʈʂʰɯ˧gi˧se˥dʑo˩', 'tʰi˩˥', 'go˧mi˧ʈʂʰɯ˧', 'le˧ʂɯ˧', 'ɑ']	['tʰi˩˥', 'ʈʂʰɯ˧gi˧se˥dʑo˩', 'tʰi˩˥', 'go˧mi˧ʈʂʰɯ˧', 'le˧ʂɯ˧', 'õ']	0	0.9690721649484536	[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]	0.8333333333333334
no˧ ʈʂʰɯ˧bæ˧ʝi˧ njɤ˧ ʈʂʰɯ˧bæ˧ʝi˧ pi˧ hĩ˧ʈʂʰɯ˧ ɖɯ˧ʁwɤ˧ ɖɯ˧ki˧dzi˧˥ hɑ˧ɖɯ˧v̩˧ tʰi˧tɕɤ˩	no˧ ʈʂʰɯ˧bæ˧ʝi˧ njɤ˧ ʈʂʰɯ˧bæ˧ʝi˧ pi˧ hĩ˧ʈʂʰɯ˧ ɖɯ˧ʁwɤ˥ ɖɯ˧ki˧dzi˧˥ hɑ˧ ɖɯ˧v̩˧ tʰi˩tɕɤ˩	['no˧', 'ʈʂʰɯ˧bæ˧ʝi˧', 'njɤ˧', 'ʈʂʰɯ˧bæ˧ʝi˧', 'pi˧', 'hĩ˧ʈʂʰɯ˧', 'ɖɯ˧ʁwɤ˧', 'ɖɯ˧ki˧dzi˧˥', 'hɑ˧ɖɯ˧v̩˧', 'tʰi˧tɕɤ˩']	['no˧', 'ʈʂʰɯ˧bæ˧ʝi˧', 'njɤ˧', 'ʈʂʰɯ˧bæ˧ʝi˧', 'pi˧', 'hĩ˧ʈʂʰɯ˧', 'ɖɯ˧ʁwɤ˥', 'ɖɯ˧ki˧dzi˧˥', 'hɑ˧', 'ɖɯ˧v̩˧', 'tʰi˩tɕɤ˩']	1	0.9707602339181286	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 0.5, 0.14285714285714285]	0.85
tʰi˩˥ njɤ˧ɻ̍˩ɳɯ˩ hĩ˧ʂɯ˧pi˧dʑo˩ tʰi˩˥ go˧mi˧ hĩ˧ki˧ki˩ pi˧dʑo˩ tʰi˩˥ njæ˧sɯ˩kv̩˩ bo˩ʈʂʰæ˧ po˧mɤ˥kv̩˩mæ˩	tʰi˩˥ njɤ˧ɻ̍˩ɳɯ˩ hĩ˧ʂe˩ pi˧dʑo˩ tʰi˩˥ go˧mi˧ hĩ˧ki˧ki˩ pi˧dʑo˩ tʰi˩˥ njæ˧sɯ˩kv̩˩ bo˩ʈʂʰæ˧ po˩mɤ˥kv̩˩mæ˩	['tʰi˩˥', 'njɤ˧ɻ̍˩ɳɯ˩', 'hĩ˧ʂɯ˧pi˧dʑo˩', 'tʰi˩˥', 'go˧mi˧', 'hĩ˧ki˧ki˩', 'pi˧dʑo˩', 'tʰi˩˥', 'njæ˧sɯ˩kv̩˩', 'bo˩ʈʂʰæ˧', 'po˧mɤ˥kv̩˩mæ˩']	['tʰi˩˥', 'njɤ˧ɻ̍˩ɳɯ˩', 'hĩ˧ʂe˩', 'pi˧dʑo˩', 'tʰi˩˥', 'go˧mi˧', 'hĩ˧ki˧ki˩', 'pi˧dʑo˩', 'tʰi˩˥', 'njæ˧sɯ˩kv̩˩', 'bo˩ʈʂʰæ˧', 'po˩mɤ˥kv̩˩mæ˩']	1	0.9665071770334929	[1.0, 1.0, 0.5714285714285714, 0.3333333333333333, 0.18181818181818182, 0.375, 0.35294117647058826, 0.3333333333333333, 0.125, 0.21052631578947367, 0.2857142857142857]	0.43355410889888796
əəə…se˧pʰɤ˧mɤ˧ɖo˧pi˥ zo˩no˥	əə…se˧pʰɤ˧mɤ˧ɖo˧ pi˧ zo˩no˥	['əəə…se˧pʰɤ˧mɤ˧ɖo˧pi˥', 'zo˩no˥']	['əə…se˧pʰɤ˧mɤ˧ɖo˧', 'pi˧', 'zo˩no˥']	1	0.9259259259259259	[0.8888888888888888, 0.0]	0.4444444444444444
hĩ˧ɖɯ˧ʑi˩ɳɯ˩ hĩ˧ɖɯ˧v̩˧jo˧	hĩ˧ ɖɯ˧ʑi˩ɳɯ˩ hĩ˧ ɖɯ˧v̩˧jo˧	['hĩ˧ɖɯ˧ʑi˩ɳɯ˩', 'hĩ˧ɖɯ˧v̩˧jo˧']	['hĩ˧', 'ɖɯ˧ʑi˩ɳɯ˩', 'hĩ˧', 'ɖɯ˧v̩˧jo˧']	2	0.9642857142857143	[0.47058823529411764, 0.2727272727272727]	0.3716577540106952
õ˧˥ ʈʂʰɯ˧ʁo˥lɑ˩dʑo˩kv̩˩ɲi˩wɤ˩	õ˧ʈʂʰɯ˧ʁo˥lɑ˩dʑo˩kv̩˩ɲi˩	['õ˧˥', 'ʈʂʰɯ˧ʁo˥lɑ˩dʑo˩kv̩˩ɲi˩wɤ˩']	['õ˧ʈʂʰɯ˧ʁo˥lɑ˩dʑo˩kv̩˩ɲi˩']	-1	0.9090909090909091	[0.27586206896551724, 0.0]	0.13793103448275862
so˩kʰv̩˩hĩ˥ʈʂʰɯ˩dʑo˩ kʰv̩˧kʰv̩˧ʂɯ˥ʁɑ˩bi˩zo˩kv̩˩mæ˩ ʈʂʰɯ˧v̩˧ki˧	so˩kʰv̩˩hĩ˥ ʈʂʰɯ˧dʑo˩ kʰv̩˧ kʰv̩˧ʂɯ˥ʁɑ˩bi˩ zo˩kv̩˩æ ʈʂʰɯ˧v̩˧ki˧	['so˩kʰv̩˩hĩ˥ʈʂʰɯ˩dʑo˩', 'kʰv̩˧kʰv̩˧ʂɯ˥ʁɑ˩bi˩zo˩kv̩˩mæ˩', 'ʈʂʰɯ˧v̩˧ki˧']	['so˩kʰv̩˩hĩ˥', 'ʈʂʰɯ˧dʑo˩', 'kʰv̩˧', 'kʰv̩˧ʂɯ˥ʁɑ˩bi˩', 'zo˩kv̩˩æ', 'ʈʂʰɯ˧v̩˧ki˧']	3	0.9448818897637795	[0.7272727272727273, 0.21052631578947367, 0.5]	0.47926634768740034
ə˧v̩˧˥ zo˩no˥ ɖɯ˧t ʐv̩˩kv̩˩˥ le˧ʂɯ˧	ə˧v̩˧˥ zo˩no˥ ɖɯ˧tɑ˧˥ ʐv̩˩kv̩˩˥ le˧ʂɯ˧	['ə˧v̩˧˥', 'zo˩no˥', 'ɖɯ˧t', 'ʐv̩˩kv̩˩˥', 'le˧ʂɯ˧']	['ə˧v̩˧˥', 'zo˩no˥', 'ɖɯ˧tɑ˧˥', 'ʐv̩˩kv̩˩˥', 'le˧ʂɯ˧']	0	0.958904109589041	[1.0, 1.0, 0.7272727272727273, 1.0, 1.0]	0.9454545454545454
tʰi˩˥ ɑ˩ʁo˧ ʑi˧mi˧ɖɯ˧ɭɯ˧hĩ˧ʈʂʰɯ˧dʑo˩ tʰi˩˥ ʈʂʰɯʈʂʰɯ˧ne˧gv̩˧ɲi˥mæ˩	tʰi˩˥ ɑ˩ʁo˧ʑi˧mi˧ ɖɯ˧ɭɯ˧hĩ˧ʈʂʰɯ˧dʑo˩ ĩʈʂʰɯ˧ ʈʂʰɯ˧ne˧gv̩˧ɲi˥ze˩mæ˩	['tʰi˩˥', 'ɑ˩ʁo˧', 'ʑi˧mi˧ɖɯ˧ɭɯ˧hĩ˧ʈʂʰɯ˧dʑo˩', 'tʰi˩˥', 'ʈʂʰɯʈʂʰɯ˧ne˧gv̩˧ɲi˥mæ˩']	['tʰi˩˥', 'ɑ˩ʁo˧ʑi˧mi˧', 'ɖɯ˧ɭɯ˧hĩ˧ʈʂʰɯ˧dʑo˩', 'ĩʈʂʰɯ˧', 'ʈʂʰɯ˧ne˧gv̩˧ɲi˥ze˩mæ˩']	0	0.9022556390977443	[1.0, 0.625, 0.8636363636363636, 0.16666666666666666, 0.8372093023255814]	0.6985024665257223
ʈæ˧bɤ˧ʈʂʰɯ˧	ʈæ˧bɤ˧ʈʂʰɯ˧	['ʈæ˧bɤ˧ʈʂʰɯ˧']	['ʈæ˧bɤ˧ʈʂʰɯ˧']	0	1.0	[1.0]	1.0
ʈʂʰɯ˧dʑo˩ æ˧ʂæ˧ nɑ˩bv̩˥ zo˩no˥ ɖɯ˩lo˧ɲi˥mæ˩	ʈʂʰɯ˧dʑo˩ æ˧ʂæ˧ nɑ˩bv̩˩˥ zo˩no˥ ɖɯ˩lo˧ɲi˥mæ˩	['ʈʂʰɯ˧dʑo˩', 'æ˧ʂæ˧', 'nɑ˩bv̩˥', 'zo˩no˥', 'ɖɯ˩lo˧ɲi˥mæ˩']	['ʈʂʰɯ˧dʑo˩', 'æ˧ʂæ˧', 'nɑ˩bv̩˩˥', 'zo˩no˥', 'ɖɯ˩lo˧ɲi˥mæ˩']	0	0.9885057471264368	[1.0, 1.0, 0.9333333333333333, 1.0, 1.0]	0.9866666666666667
ĩ˧ so˧ ɖɯ˧æ˩tʰi˩qæ˩	ĩ so˧ ɖɯ˧æ˩ tʰi˧qæ˩	['ĩ˧', 'so˧', 'ɖɯ˧æ˩tʰi˩qæ˩']	['ĩ', 'so˧', 'ɖɯ˧æ˩', 'tʰi˧qæ˩']	1	0.9	[0.8, 1.0, 0.5882352941176471]	0.7960784313725491
tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥dʑo˩ tʰi˩˥ ɖɯ˧ɲi˧ɻ̍˧dʑo˩ mv̩˩lɑ˥ zo˩no˥ mv̩˩ʈʂʰɯ˥ zo˩no˥ ɖɯ˧di˩ki˩ɲi˩tsɯ˩ mv̩˩	tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥dʑo˩ tʰi˩˥ ɖɯ˧ɲi˧ɻ̍˩dʑo˩ mv̩˩lɑ˥ zo˩no˥ mv̩˩ʈʂʰɯ˥ zo˩no˥ ɖɯ˧di˩ki˩ɲi˩tsɯ˩ mv̩˩	['tʰi˩˥', 'ʈʂʰɯ˧ne˧ʝi˥dʑo˩', 'tʰi˩˥', 'ɖɯ˧ɲi˧ɻ̍˧dʑo˩', 'mv̩˩lɑ˥', 'zo˩no˥', 'mv̩˩ʈʂʰɯ˥', 'zo˩no˥', 'ɖɯ˧di˩ki˩ɲi˩tsɯ˩', 'mv̩˩']	['tʰi˩˥', 'ʈʂʰɯ˧ne˧ʝi˥dʑo˩', 'tʰi˩˥', 'ɖɯ˧ɲi˧ɻ̍˩dʑo˩', 'mv̩˩lɑ˥', 'zo˩no˥', 'mv̩˩ʈʂʰɯ˥', 'zo˩no˥', 'ɖɯ˧di˩ki˩ɲi˩tsɯ˩', 'mv̩˩']	0	0.9894736842105263	[1.0, 1.0, 1.0, 0.9230769230769231, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9923076923076923
ə˧mv̩˧ɳɯ˥ ʈʂʰɯ˧ne˧ʝi˥ pi˧ɲi˥tsɯ˩ mv̩	ə˧mv̩˧ɳ˥ ʈʂʰɯ˧ne˧ʝi˥ pi˧ɲi˥tsɯ˩ mv̩˩	['ə˧mv̩˧ɳɯ˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'pi˧ɲi˥tsɯ˩', 'mv̩']	['ə˧mv̩˧ɳ˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'pi˧ɲi˥tsɯ˩', 'mv̩˩']	0	0.9722222222222222	[0.9411764705882353, 1.0, 1.0, 0.8571428571428571]	0.9495798319327731
əəə…bv̩˧ʐv̩˧ʝi˧ æ̃˩so˥kʰv̩˩pi˩ mv̩˧bv̩˧mv̩˧gv̩˧ʑi˧˥ hwɤ˧so˧kʰv̩˥ pi˧	ɑ̃bv̩˧ʐv̩˧gi˧ æ̃˩so˧kʰv̩˧pi˩ mv̩˧bv̩˧ mv̩˧gv̩˧ʑi˥ hwɤ˧˥so˧kʰv̩˥ pi˧	['əəə…bv̩˧ʐv̩˧ʝi˧', 'æ̃˩so˥kʰv̩˩pi˩', 'mv̩˧bv̩˧mv̩˧gv̩˧ʑi˧˥', 'hwɤ˧so˧kʰv̩˥', 'pi˧']	['ɑ̃bv̩˧ʐv̩˧gi˧', 'æ̃˩so˧kʰv̩˧pi˩', 'mv̩˧bv̩˧', 'mv̩˧gv̩˧ʑi˥', 'hwɤ˧˥so˧kʰv̩˥', 'pi˧']	1	0.8888888888888888	[0.7142857142857143, 0.8571428571428571, 0.5714285714285714, 0.34782608695652173, 0.125]	0.5231366459627329
tsʰæ˧pʰv̩˧˥ dʑo˩ dʑo˧mɤ˧kv̩˧˥ ə˧ʝi˧ʂɯ˥ʝi˩ v̩˩tsʰɤ˧tsʰɑ˧nɑ˥	tsʰæ˧pʰv̩˧˥dʑo˩ dʑo˧mɤ˧kv̩˧˥ ə˧ʝi˧ʂɯ˥ʝi˩ v̩˩tsʰɤ˧tsʰɤ˧nɑ˥	['tsʰæ˧pʰv̩˧˥', 'dʑo˩', 'dʑo˧mɤ˧kv̩˧˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'v̩˩tsʰɤ˧tsʰɑ˧nɑ˥']	['tsʰæ˧pʰv̩˧˥dʑo˩', 'dʑo˧mɤ˧kv̩˧˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'v̩˩tsʰɤ˧tsʰɤ˧nɑ˥']	-1	0.9739130434782609	[0.8461538461538461, 0.375, 0.2608695652173913, 0.2222222222222222, 0.0]	0.34084912671869194
tɕɤ˧qʰɑ˧mo˩ kʰwɤ˧pʰv̩˧mo˧pi˥hĩ˩tʰv̩˩ kʰwɤ˧pʰv̩˧lɑ˧tɕɤ˧qʰɑ˧ tʰi˧di˥hĩ˩tʰv̩˩qo˩dʑo˩ mo˧ʈʂʰɯ˥ ɖɯ˧ʈɻ̍˩ɖɯ˩ʈɻ̍˩ ʈʂʰɯ˧ne˧ʝi˥ tʰi˧di˩kv̩˩mv̩˩	tɕɤ˧qʰɑ˧˥mo˩ kʰwɤ˧pʰv̩˧mo˧pi˥hĩ˩ tʰv̩˧ kʰwɤ˧pʰv̩˧lɑ˧ tɕɤ˧qʰɑ˧tʰi˧di˥hĩ˩ tʰv̩˧qo˧dʑo˧ mo˧ʈʂʰɯ˧ ɖɯ˧ʈv̩˩ɖv̩˩ʈv̩˩zo˩ ʈʂʰɯ˧ne˧ʝi˥ tʰi˧di˩kv̩˩mv̩˩	['tɕɤ˧qʰɑ˧mo˩', 'kʰwɤ˧pʰv̩˧mo˧pi˥hĩ˩tʰv̩˩', 'kʰwɤ˧pʰv̩˧lɑ˧tɕɤ˧qʰɑ˧', 'tʰi˧di˥hĩ˩tʰv̩˩qo˩dʑo˩', 'mo˧ʈʂʰɯ˥', 'ɖɯ˧ʈɻ̍˩ɖɯ˩ʈɻ̍˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'tʰi˧di˩kv̩˩mv̩˩']	['tɕɤ˧qʰɑ˧˥mo˩', 'kʰwɤ˧pʰv̩˧mo˧pi˥hĩ˩', 'tʰv̩˧', 'kʰwɤ˧pʰv̩˧lɑ˧', 'tɕɤ˧qʰɑ˧tʰi˧di˥hĩ˩', 'tʰv̩˧qo˧dʑo˧', 'mo˧ʈʂʰɯ˧', 'ɖɯ˧ʈv̩˩ɖv̩˩ʈv̩˩zo˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'tʰi˧di˩kv̩˩mv̩˩']	2	0.8953068592057761	[0.9565217391304348, 0.8888888888888888, 0.3076923076923077, 0.2777777777777778, 0.2222222222222222, 0.07692307692307693, 0.5263157894736842, 0.48484848484848486]	0.4676487858696097
ɖwæ˧˥ so˩kv̩˩˥	ɖwæ˧˥ so˩kv̩˩˥	['ɖwæ˧˥', 'so˩kv̩˩˥']	['ɖwæ˧˥', 'so˩kv̩˩˥']	0	1.0	[1.0, 1.0]	1.0
ʑi˧ʁæ˧dzi˧˥ ʑi˧ʁæ˧dzi˧pi˥ zo˩no˧ne˩ʝi˩zo˩ əəə…tʰɑ˧v̩˥ tʰææ̃˧mɤ˧di˥	ʑi˧ʁæ˧dzɯ˥ ʑi˧ʁæ˧dzɯ˧ pi˧ zo˩no˧ni˩zo˩ əə… tʰɑ˩v̩˥ ʈʰææ̃˧mɤ˧di˥	['ʑi˧ʁæ˧dzi˧˥', 'ʑi˧ʁæ˧dzi˧pi˥', 'zo˩no˧ne˩ʝi˩zo˩', 'əəə…tʰɑ˧v̩˥', 'tʰææ̃˧mɤ˧di˥']	['ʑi˧ʁæ˧dzɯ˥', 'ʑi˧ʁæ˧dzɯ˧', 'pi˧', 'zo˩no˧ni˩zo˩', 'əə…', 'tʰɑ˩v̩˥', 'ʈʰææ̃˧mɤ˧di˥']	2	0.8682170542635659	[0.8571428571428571, 0.782608695652174, 0.1111111111111111, 0.08695652173913043, 0.0]	0.3675638371290545
ɖɯ˧v̩˧ ɖɯ˧ɭɯ˧hwæ˥ le˧po˧jo˥kv̩˩mæ˩	ɖɯ˧v̩˧ɖɯ˧ɭɯ˧hwæ˧ le˧po˧jo˥kv̩˩mæ˩	['ɖɯ˧v̩˧', 'ɖɯ˧ɭɯ˧hwæ˥', 'le˧po˧jo˥kv̩˩mæ˩']	['ɖɯ˧v̩˧ɖɯ˧ɭɯ˧hwæ˧', 'le˧po˧jo˥kv̩˩mæ˩']	-1	0.9552238805970149	[0.5454545454545454, 0.23076923076923078, 0.0]	0.25874125874125875
tʰi˩˥ ə˧ʝi˧ʂɯ˥ʝi˩ se˧kʰɯ˩ ʁo˧ni˥ ʁo˧qʰwɤ˩ʂæ˩hĩ˩	tʰi˩˥ ə˧ʝi˧ʂɯ˥ʝi˩ se˧kʰɯ˩ ʁo˧ni˥ ʁo˧qʰwɤ˩ʂæ˩hĩ˩	['tʰi˩˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'se˧kʰɯ˩', 'ʁo˧ni˥', 'ʁo˧qʰwɤ˩ʂæ˩hĩ˩']	['tʰi˩˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'se˧kʰɯ˩', 'ʁo˧ni˥', 'ʁo˧qʰwɤ˩ʂæ˩hĩ˩']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
hæ˧so˩zo˩ ɖɯ˧ɬi˧mi˧ ɲi˧ɬi˧mi˧qo˧tʰv̩˧dʑo˥ dʑɯ˩ʁo˩˥ qʰwæ˩kɤ˩˥ qʰwæ˩kɤ˩ʈʂʰɯ˥ le˧hæ̃˧le˥po˩jo˩ mmm…v̩˩tsʰɤ˧lv̩˧bv̩˧ le˧gv̩˩	hæ˧so˩zo˩ ɖɯ˧ɬi˧mi˧ ɲi˧ɬi˧mi˧qo˧tʰv̩˧dʑo˥ dʑɯ˩ʁo˩˥ qʰwæ˩kɤ˩˥ qʰwæ˩kɤ˩ʈʂʰɯ˥ le˧hæ̃˧le˥po˩jo˩ mm…v̩˩tsʰɤ˧ lv̩˧bv̩˥ le˧gv̩˩	['hæ˧so˩zo˩', 'ɖɯ˧ɬi˧mi˧', 'ɲi˧ɬi˧mi˧qo˧tʰv̩˧dʑo˥', 'dʑɯ˩ʁo˩˥', 'qʰwæ˩kɤ˩˥', 'qʰwæ˩kɤ˩ʈʂʰɯ˥', 'le˧hæ̃˧le˥po˩jo˩', 'mmm…v̩˩tsʰɤ˧lv̩˧bv̩˧', 'le˧gv̩˩']	['hæ˧so˩zo˩', 'ɖɯ˧ɬi˧mi˧', 'ɲi˧ɬi˧mi˧qo˧tʰv̩˧dʑo˥', 'dʑɯ˩ʁo˩˥', 'qʰwæ˩kɤ˩˥', 'qʰwæ˩kɤ˩ʈʂʰɯ˥', 'le˧hæ̃˧le˥po˩jo˩', 'mm…v̩˩tsʰɤ˧', 'lv̩˧bv̩˥', 'le˧gv̩˩']	1	0.9833333333333333	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7096774193548387, 0.5333333333333333]	0.9158900836320191
ʑi˧mi˧tɕʰo˧kʰi˥ɲi˩ pi˧kv̩˩mæ˩	ʑi˧mi˧tɕʰo˧kʰi˥ɲi˩ pi˧kv̩˩mæ˩	['ʑi˧mi˧tɕʰo˧kʰi˥ɲi˩', 'pi˧kv̩˩mæ˩']	['ʑi˧mi˧tɕʰo˧kʰi˥ɲi˩', 'pi˧kv̩˩mæ˩']	0	1.0	[1.0, 1.0]	1.0
wɤ˩˥ sɑ˧ le˧ɲi˩ le˧ɲi˩ le˧ɲi˩ tʰi˩˥ ɣɯ˧ le˧dɑ˩ le˧dɑ˩ ho˧di˧tɕʰi˧bi˧kv̩˧˥ mæ˩	wɤ˩˥ sɑ˧ɬi˧ɲi˩ le˧ɲi˩ le˧ɲi˩ tʰi˩˥ ɣɯ˧ le˧dɑ˩˥ le˧dɑ˩ ho˧di˧tɕʰi˧bi˧kv̩˧˥ mæ˩	['wɤ˩˥', 'sɑ˧', 'le˧ɲi˩', 'le˧ɲi˩', 'le˧ɲi˩', 'tʰi˩˥', 'ɣɯ˧', 'le˧dɑ˩', 'le˧dɑ˩', 'ho˧di˧tɕʰi˧bi˧kv̩˧˥', 'mæ˩']	['wɤ˩˥', 'sɑ˧ɬi˧ɲi˩', 'le˧ɲi˩', 'le˧ɲi˩', 'tʰi˩˥', 'ɣɯ˧', 'le˧dɑ˩˥', 'le˧dɑ˩', 'ho˧di˧tɕʰi˧bi˧kv̩˧˥', 'mæ˩']	-1	0.961038961038961	[1.0, 0.5, 1.0, 1.0, 0.36363636363636365, 0.0, 0.2, 1.0, 0.16, 0.0, 0.0]	0.47487603305785125
zo˩no˥ ʈæ˧bɤ˧ki˥lɑ˩qʰæ˩ze˩	zo˩no˥ ʈæ˧bɤ˧ki˧lɑ˩qʰæ˩ze˩	['zo˩no˥', 'ʈæ˧bɤ˧ki˥lɑ˩qʰæ˩ze˩']	['zo˩no˥', 'ʈæ˧bɤ˧ki˧lɑ˩qʰæ˩ze˩']	0	0.9615384615384616	[1.0, 0.9473684210526315]	0.9736842105263157
wɤ˩˥ tʰi˧tɕɯ˥kv̩˩ze˩mæ˩ ʝi˧le˧lv̩˩ tʰi˧tɕɯ˥	wɤ˩˥ tʰi˧tɕɯ˧kv̩˥ze˩mæ˩ ʝi˧ le˧lv̩˩ tʰi˧tɕɯ˥	['wɤ˩˥', 'tʰi˧tɕɯ˥kv̩˩ze˩mæ˩', 'ʝi˧le˧lv̩˩', 'tʰi˧tɕɯ˥']	['wɤ˩˥', 'tʰi˧tɕɯ˧kv̩˥ze˩mæ˩', 'ʝi˧', 'le˧lv̩˩', 'tʰi˧tɕɯ˥']	1	0.9425287356321839	[1.0, 0.8888888888888888, 0.46153846153846156, 0.13333333333333333]	0.620940170940171
æ˧ʂæ˧tɑ˩mv̩˩ ʈʂʰɯ˧ne˧ʝi˥ pi˧kv̩˩mæ˩ ɑ˩ʁo˧ mv̩˩zo˩ɻæ˩ɳɯ˥ le˧ʈʂæ˧ gɤ˩mɤ˧ʈi˩	æ˧ʂæ˧tɑ˥mv̩˩ ʈʂʰɯ˧ne˧ʝi˥ pi˧kv̩˩˥mæ˩ ɑ˩ʁo˧ mv̩˩zɑ˩ɳɯ˥ le˧ʈʂæ˧˥ kɤ˧wɤ˥jo	['æ˧ʂæ˧tɑ˩mv̩˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'pi˧kv̩˩mæ˩', 'ɑ˩ʁo˧', 'mv̩˩zo˩ɻæ˩ɳɯ˥', 'le˧ʈʂæ˧', 'gɤ˩mɤ˧ʈi˩']	['æ˧ʂæ˧tɑ˥mv̩˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'pi˧kv̩˩˥mæ˩', 'ɑ˩ʁo˧', 'mv̩˩zɑ˩ɳɯ˥', 'le˧ʈʂæ˧˥', 'kɤ˧wɤ˥jo']	0	0.8472222222222222	[0.9166666666666666, 1.0, 0.9523809523809523, 1.0, 0.782608695652174, 0.9333333333333333, 0.23529411764705882]	0.8314691093828835
gv̩˩pʰæ˩˥ ɲi˧tv̩˧pʰæ˧˥ so˧tv̩˧pʰæ˧˥ õ˧ʈʂʰɯ˧ne˧ʝi˥ le˧dɑ˧˥ dʑɯ˩ʁo˩˥ tʰi˧tɕɯ˥dʑo˩ tʰi˩˥ le˧po˧tsʰɯ˧˥ dʑo˩ tʰi˩˥ gv̩˩pʰæ˩˥ le˧ ɖɯ˧tv̩˧ ɲi˧tv̩˧ le˧po˧tsʰɯ˧˥ ɑ˩ʁo˧ mmm…tʰi˩˥ tʰi˧tɕɯ˥	gv̩˩pʰæ˩˥ ɲi˧tv̩˧pʰæ˧˥ so˧tv̩˧pʰæ˧˥ õ˧ʈʂʰɯ˧ne˧ʝi˥ le˧dɑ˧˥ dʑɯ˧ʁo˥ tʰi˧tɕɯ˥dʑo˩ tʰi˩˥ le˧po˧tsʰɯ˧˥ dʑo˩ tʰi˩˥ gv̩˩pʰæ˧˥ leɖɯ˧tv̩˧ɲi˧tv̩˧ le˧po˧tsʰɯ˧˥ ɑ˩ʁo˧ mm…tʰi˩˥ tʰi˧tɕɯ˥	['gv̩˩pʰæ˩˥', 'ɲi˧tv̩˧pʰæ˧˥', 'so˧tv̩˧pʰæ˧˥', 'õ˧ʈʂʰɯ˧ne˧ʝi˥', 'le˧dɑ˧˥', 'dʑɯ˩ʁo˩˥', 'tʰi˧tɕɯ˥dʑo˩', 'tʰi˩˥', 'le˧po˧tsʰɯ˧˥', 'dʑo˩', 'tʰi˩˥', 'gv̩˩pʰæ˩˥', 'le˧', 'ɖɯ˧tv̩˧', 'ɲi˧tv̩˧', 'le˧po˧tsʰɯ˧˥', 'ɑ˩ʁo˧', 'mmm…tʰi˩˥', 'tʰi˧tɕɯ˥']	['gv̩˩pʰæ˩˥', 'ɲi˧tv̩˧pʰæ˧˥', 'so˧tv̩˧pʰæ˧˥', 'õ˧ʈʂʰɯ˧ne˧ʝi˥', 'le˧dɑ˧˥', 'dʑɯ˧ʁo˥', 'tʰi˧tɕɯ˥dʑo˩', 'tʰi˩˥', 'le˧po˧tsʰɯ˧˥', 'dʑo˩', 'tʰi˩˥', 'gv̩˩pʰæ˧˥', 'leɖɯ˧tv̩˧ɲi˧tv̩˧', 'le˧po˧tsʰɯ˧˥', 'ɑ˩ʁo˧', 'mm…tʰi˩˥', 'tʰi˧tɕɯ˥']	-2	0.9743589743589743	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888888888888, 0.3157894736842105, 0.3157894736842105, 0.16666666666666666, 0.3, 0.15384615384615385, 0.0, 0.0]	0.6811042450931648
